OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v;;
2;3574450;7074350;Valtimo;2060;19610721;1961;7;21;3575000;7075000;18.8;23.8;12.5;5;17243;16.73;634.6;327;;
2;3574450;7074350;Valtimo;2060;19610722;1961;7;22;3575000;7075000;17.3;20.9;15.2;0;14459;16.15;646.9;327;;
2;3574450;7074350;Valtimo;2060;19610723;1961;7;23;3575000;7075000;18.1;23.6;10.4;0;20871;14.58;660;327;;
2;3574450;7074350;Valtimo;2060;19610724;1961;7;24;3575000;7075000;16.5;20;13.8;7;12063;15.11;671.5;334;;
2;3574450;7074350;Valtimo;2060;19610725;1961;7;25;3575000;7075000;14.6;18.4;12.3;0;13241;12.18;681.1;334;;
2;3574450;7074350;Valtimo;2060;19610726;1961;7;26;3575000;7075000;12.9;17;8.6;5;13023;11.27;689;339;;
2;3574450;7074350;Valtimo;2060;19610727;1961;7;27;3575000;7075000;13.2;15.3;11.8;17;8700;14.02;697.2;356;;
2;3574450;7074350;Valtimo;2060;19610728;1961;7;28;3575000;7075000;14.1;17.4;12.4;5;9632;14.24;706.3;361;;
2;3574450;7074350;Valtimo;2060;19610729;1961;7;29;3575000;7075000;13.7;17.7;11.1;3;11233;13.02;715;364;;
2;3574450;7074350;Valtimo;2060;19610730;1961;7;30;3575000;7075000;15;20.1;11.3;1;11846;13.13;725;365;;
2;3574450;7074350;Valtimo;2060;19610731;1961;7;31;3575000;7075000;15.9;22.3;7.8;0;18326;13.7;735.9;365;;
2;3574450;7074350;Valtimo;2060;19610801;1961;8;1;3575000;7075000;17.1;22.1;11.1;2;15434;16.14;748;367;;
2;3574450;7074350;Valtimo;2060;19610802;1961;8;2;3575000;7075000;18.1;22.5;15.2;1;7890;15.54;761.1;368;;
2;3574450;7074350;Valtimo;2060;19610803;1961;8;3;3575000;7075000;16.2;20.2;12.6;5;8851;15.31;772.3;373;;
2;3574450;7074350;Valtimo;2060;19610804;1961;8;4;3575000;7075000;15;19.3;12.6;7;10680;15.22;782.3;380;;
2;3574450;7074350;Valtimo;2060;19610805;1961;8;5;3575000;7075000;13.3;17.5;9;3;7848;13.54;790.6;383;;
2;3574450;7074350;Valtimo;2060;19610806;1961;8;6;3575000;7075000;14.4;18.6;10.8;0;11997;13.18;800;383;;
2;3574450;7074350;Valtimo;2060;19610807;1961;8;7;3575000;7075000;14;18.7;9.5;4;13032;14.03;809;387;;
2;3574450;7074350;Valtimo;2060;19610808;1961;8;8;3575000;7075000;14;19.3;8.4;1;12900;13.04;818;388;;
2;3574450;7074350;Valtimo;2060;19610809;1961;8;9;3575000;7075000;15.8;21.1;11.4;0;16875;13;828.8;388;;
2;3574450;7074350;Valtimo;2060;19610810;1961;8;10;3575000;7075000;15.1;21.2;8.7;4;10422;12.5;838.9;392;;
2;3574450;7074350;Valtimo;2060;19610811;1961;8;11;3575000;7075000;12.8;17.7;8.8;6;9468;12.07;846.7;398;;
2;3574450;7074350;Valtimo;2060;19610812;1961;8;12;3575000;7075000;12.9;17.8;9.5;7;7754;11.97;854.6;405;;
2;3574450;7074350;Valtimo;2060;19610813;1961;8;13;3575000;7075000;13.1;18;8.9;2;9343;11.89;862.7;407;;
2;3574450;7074350;Valtimo;2060;19610814;1961;8;14;3575000;7075000;12.4;16.5;9;1;10533;12.15;870.1;408;;
2;3574450;7074350;Valtimo;2060;19610815;1961;8;15;3575000;7075000;14.1;18.1;8.6;0;13022;10.6;879.2;408;;
2;3574450;7074350;Valtimo;2060;19610816;1961;8;16;3575000;7075000;12.6;16.4;8.5;3;8193;11.99;886.8;411;;
2;3574450;7074350;Valtimo;2060;19610817;1961;8;17;3575000;7075000;12.5;15.8;8.4;6;8051;12.45;894.3;417;;
2;3574450;7074350;Valtimo;2060;19610818;1961;8;18;3575000;7075000;11.8;15.1;10.1;3;7419;11.63;901.1;420;;
2;3574450;7074350;Valtimo;2060;19610819;1961;8;19;3575000;7075000;11.4;13.2;9.6;35;1880;12.9;907.5;455;;
2;3574450;7074350;Valtimo;2060;19610820;1961;8;20;3575000;7075000;14;16.3;12.4;4;4620;14.32;916.5;459;;
2;3574450;7074350;Valtimo;2060;19610821;1961;8;21;3575000;7075000;13.1;15;11;7;3577;13.66;924.6;466;;
2;3574450;7074350;Valtimo;2060;19610822;1961;8;22;3575000;7075000;11.7;13.8;9.7;0;6286;11.67;931.3;466;;
2;3574450;7074350;Valtimo;2060;19610823;1961;8;23;3575000;7075000;9.6;12.5;7.2;4;7177;10.82;935.9;470;;
2;3574450;7074350;Valtimo;2060;19610824;1961;8;24;3575000;7075000;11;14.6;9.2;0;8762;10.27;941.9;470;;
2;3574450;7074350;Valtimo;2060;19610825;1961;8;25;3575000;7075000;10.6;14.9;7;0;6884;10.7;947.5;470;;
2;3574450;7074350;Valtimo;2060;19610826;1961;8;26;3575000;7075000;10.5;16.4;4;0;9883;9.79;953;470;;
2;3574450;7074350;Valtimo;2060;19610827;1961;8;27;3575000;7075000;11.1;18;3.1;0;15086;9.38;959.1;470;;
2;3574450;7074350;Valtimo;2060;19610828;1961;8;28;3575000;7075000;9.9;15.5;3.7;0;8058;10.73;964;470;;
2;3574450;7074350;Valtimo;2060;19610829;1961;8;29;3575000;7075000;10.4;16.5;3.8;0;12217;9.96;969.4;470;;
2;3574450;7074350;Valtimo;2060;19610830;1961;8;30;3575000;7075000;11.8;17.6;5.3;0;6539;11.05;976.2;470;;
2;3574450;7074350;Valtimo;2060;19610831;1961;8;31;3575000;7075000;13.5;19.6;7.1;0;8874;13.21;984.7;470;;
2;3574450;7074350;Valtimo;2060;19610901;1961;9;1;3575000;7075000;11.3;17.3;4.8;0;6961;11.21;991;470;;
2;3574450;7074350;Valtimo;2060;19610902;1961;9;2;3575000;7075000;11.2;14.6;8;0;11067;8.95;997.2;470;;
2;3574450;7074350;Valtimo;2060;19610903;1961;9;3;3575000;7075000;8.3;12.8;5.3;2;6466;8.63;1000.5;472;;
2;3574450;7074350;Valtimo;2060;19610904;1961;9;4;3575000;7075000;4.2;7.4;0.5;1;6854;6.77;1000.5;473;;
2;3574450;7074350;Valtimo;2060;19610905;1961;9;5;3575000;7075000;4.9;9.2;-0.1;0;7402;6.18;1000.5;473;;
2;3574450;7074350;Valtimo;2060;19610906;1961;9;6;3575000;7075000;4.7;10.5;-1.7;0;11516;5.88;1000.5;473;;
2;3574450;7074350;Valtimo;2060;19610907;1961;9;7;3575000;7075000;4.8;10.6;-2.7;0;10288;5.96;1000.5;473;;
2;3574450;7074350;Valtimo;2060;19610908;1961;9;8;3575000;7075000;7.8;11.2;5.1;1;5247;8.83;1003.3;474;;
2;3574450;7074350;Valtimo;2060;19610909;1961;9;9;3575000;7075000;5.6;8.1;1.9;1;5269;7.45;1003.9;475;;
2;3574450;7074350;Valtimo;2060;19610910;1961;9;10;3575000;7075000;5.7;8.9;3;0;7568;7.02;1004.6;475;;
2;3574450;7074350;Valtimo;2060;19610911;1961;9;11;3575000;7075000;4.5;10.5;-1.3;0;8221;6.6;1004.6;475;;
2;3574450;7074350;Valtimo;2060;19610912;1961;9;12;3575000;7075000;5.5;8.1;-0.1;2;4713;8.39;1005.1;477;;
2;3574450;7074350;Valtimo;2060;19610913;1961;9;13;3575000;7075000;6.2;9.3;4.4;0;4194;7.47;1006.3;477;;
2;3574450;7074350;Valtimo;2060;19610914;1961;9;14;3575000;7075000;4.8;11;-2.3;0;5130;6.55;1006.3;477;;
2;3574450;7074350;Valtimo;2060;19610915;1961;9;15;3575000;7075000;7.1;13.1;0.2;1;5094;9.29;1008.4;478;;
2;3574450;7074350;Valtimo;2060;19610916;1961;9;16;3575000;7075000;9.1;10.5;7;8;2192;11.04;1012.5;486;;
2;3574450;7074350;Valtimo;2060;19610917;1961;9;17;3575000;7075000;9.9;11.6;8.2;0;2202;11.07;1017.4;486;;
2;3574450;7074350;Valtimo;2060;19610918;1961;9;18;3575000;7075000;11.2;14.3;8.6;1;5792;10.33;1023.6;487;;
2;3574450;7074350;Valtimo;2060;19610919;1961;9;19;3575000;7075000;8.7;10.7;5.6;0;5265;8.79;1027.3;487;;
2;3574450;7074350;Valtimo;2060;19610920;1961;9;20;3575000;7075000;5.3;11.5;-1;0;8026;6.81;1027.6;487;;
2;3574450;7074350;Valtimo;2060;19610921;1961;9;21;3575000;7075000;6.1;14;-0.5;0;5199;8.01;1028.7;487;;
2;3574450;7074350;Valtimo;2060;19610922;1961;9;22;3575000;7075000;7.3;10.3;0.4;0;3966;9.05;1031;487;;
2;3574450;7074350;Valtimo;2060;19610923;1961;9;23;3575000;7075000;8.8;13.6;5.2;0;6069;9.95;1034.8;487;;
2;3574450;7074350;Valtimo;2060;19610924;1961;9;24;3575000;7075000;8;13.7;0.9;0;6001;9.28;1037.8;487;;
2;3574450;7074350;Valtimo;2060;19610925;1961;9;25;3575000;7075000;9.4;11;8.5;1;2217;9.62;1042.2;488;;
2;3574450;7074350;Valtimo;2060;19610926;1961;9;26;3575000;7075000;8.2;10.3;4.9;0;6109;9.18;1045.4;488;;
2;3574450;7074350;Valtimo;2060;19610927;1961;9;27;3575000;7075000;4.3;11.8;-1.5;0;6483;7.93;1045.4;488;;
2;3574450;7074350;Valtimo;2060;19610928;1961;9;28;3575000;7075000;4.8;12.2;-2.1;0;7532;7.01;1045.4;488;;
2;3574450;7074350;Valtimo;2060;19610929;1961;9;29;3575000;7075000;6.3;10;1.5;0;2919;8.73;1046.7;488;;
2;3574450;7074350;Valtimo;2060;19610930;1961;9;30;3575000;7075000;9;13.5;5.1;0;5433;9.91;1050.7;488;;
2;3574450;7074350;Valtimo;2060;19611001;1961;10;1;3575000;7075000;10.1;13.3;7.9;0;5462;10.43;1055.8;488;;
2;3574450;7074350;Valtimo;2060;19611002;1961;10;2;3575000;7075000;9.6;11.2;2.8;0;2490;10.25;1060.4;488;;
2;3574450;7074350;Valtimo;2060;19611003;1961;10;3;3575000;7075000;9.2;10.4;8.4;0;2786;10.75;1064.6;488;;
2;3574450;7074350;Valtimo;2060;19611004;1961;10;4;3575000;7075000;8.4;10.8;6.6;0;2346;9.27;1068;488;;
2;3574450;7074350;Valtimo;2060;19611005;1961;10;5;3575000;7075000;7.9;9.4;5.3;0;1978;9.2;1070.9;488;;
2;3574450;7074350;Valtimo;2060;19611006;1961;10;6;3575000;7075000;7.3;9.6;6.6;0;1229;8.47;1073.2;488;;
2;3574450;7074350;Valtimo;2060;19611007;1961;10;7;3575000;7075000;5.6;7.8;5.4;0;2176;8.93;1073.8;488;;
2;3574450;7074350;Valtimo;2060;19611008;1961;10;8;3575000;7075000;4.9;7.6;-0.9;0;2493;8.34;1073.8;488;;
2;3574450;7074350;Valtimo;2060;19611009;1961;10;9;3575000;7075000;7;10.8;2.9;1;6013;8.05;1075.8;489;;
2;3574450;7074350;Valtimo;2060;19611010;1961;10;10;3575000;7075000;9.5;11.4;3.7;8;2041;10.32;1080.3;497;;
2;3574450;7074350;Valtimo;2060;19611011;1961;10;11;3575000;7075000;12;14.1;9.4;2;1593;12.53;1087.3;499;;
2;3574450;7074350;Valtimo;2060;19611012;1961;10;12;3575000;7075000;10.2;12.5;8;3;2457;10.47;1092.5;502;;
2;3574450;7074350;Valtimo;2060;19611013;1961;10;13;3575000;7075000;7;8.9;5;1;3211;8.44;1094.5;503;;
2;3574450;7074350;Valtimo;2060;19611014;1961;10;14;3575000;7075000;5.8;7.6;4.9;0;1775;7.38;1095.3;503;;
2;3574450;7074350;Valtimo;2060;19611015;1961;10;15;3575000;7075000;3.8;6;0.9;3;1967;7.58;1095.3;506;;
2;3574450;7074350;Valtimo;2060;19611016;1961;10;16;3575000;7075000;3.7;5.7;1.5;0;458;7.16;1095.3;506;;
2;3574450;7074350;Valtimo;2060;19611017;1961;10;17;3575000;7075000;6.7;8.3;3.2;2;1583;9.05;1097;508;;
2;3574450;7074350;Valtimo;2060;19611018;1961;10;18;3575000;7075000;8;9;7.5;0;1494;9.61;1100;508;;
2;3574450;7074350;Valtimo;2060;19611019;1961;10;19;3575000;7075000;7.3;9.5;5.1;0;1965;8.45;1102.3;508;;
2;3574450;7074350;Valtimo;2060;19611020;1961;10;20;3575000;7075000;6.3;7.2;5.3;0;1098;9.15;1103.6;508;;
2;3574450;7074350;Valtimo;2060;19611021;1961;10;21;3575000;7075000;6.7;8.2;4;0;1052;9.43;1105.3;508;;
2;3574450;7074350;Valtimo;2060;19611022;1961;10;22;3575000;7075000;6.1;7.9;4.9;0;1083;8.99;1106.4;508;;
2;3574450;7074350;Valtimo;2060;19611023;1961;10;23;3575000;7075000;4.9;6.7;3.4;0;1476;7.98;1106.4;508;;
2;3574450;7074350;Valtimo;2060;19611024;1961;10;24;3575000;7075000;3.6;5.6;0.9;0;2175;6.36;1106.4;508;;
2;3574450;7074350;Valtimo;2060;19611025;1961;10;25;3575000;7075000;5;6.8;1;16;1319;8.05;1106.4;524;;
2;3574450;7074350;Valtimo;2060;19611026;1961;10;26;3575000;7075000;6.1;7.4;4.9;0;1775;8.88;1107.5;524;;
2;3574450;7074350;Valtimo;2060;19611027;1961;10;27;3575000;7075000;6.7;7.1;4;9;1249;8.88;1109.2;533;;
2;3574450;7074350;Valtimo;2060;19611028;1961;10;28;3575000;7075000;8.7;10.4;6.9;0;827;10.16;1112.9;533;;
2;3574450;7074350;Valtimo;2060;19611029;1961;10;29;3575000;7075000;7.9;9.4;6.9;0;813;9.75;1115.8;533;;
2;3574450;7074350;Valtimo;2060;19611030;1961;10;30;3575000;7075000;6.6;8.2;4.9;1;1093;9.43;1117.4;534;;
2;3574450;7074350;Valtimo;2060;19611031;1961;10;31;3575000;7075000;4.6;6.4;3.3;2;1306;7.8;1117.4;536;;
2;3574450;7074350;Valtimo;2060;19611101;1961;11;1;3575000;7075000;2.3;3.8;1.1;0;953;7.08;1117.4;536;;
2;3574450;7074350;Valtimo;2060;19611102;1961;11;2;3575000;7075000;2.6;2.7;-0.2;7;788;6.3;1117.4;543;;
2;3574450;7074350;Valtimo;2060;19611103;1961;11;3;3575000;7075000;6.1;8.6;2;9;965;9.02;1118.5;552;;
2;3574450;7074350;Valtimo;2060;19611104;1961;11;4;3575000;7075000;5;7.6;3.6;6;1183;8.54;1118.5;558;;
2;3574450;7074350;Valtimo;2060;19611105;1961;11;5;3575000;7075000;2.8;5.1;1.4;1;827;7.19;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611106;1961;11;6;3575000;7075000;2.4;4;1.4;0;694;6.9;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611107;1961;11;7;3575000;7075000;1.5;3.6;-0.1;0;857;6.68;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611108;1961;11;8;3575000;7075000;-0.3;2;-2.2;0;751;5.59;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611109;1961;11;9;3575000;7075000;-0.3;1.1;-1.6;0;706;5.37;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611110;1961;11;10;3575000;7075000;-2.8;1.1;-5.2;0;799;4.43;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611111;1961;11;11;3575000;7075000;-7.2;-5.1;-8.8;0;645;3.09;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611112;1961;11;12;3575000;7075000;-7.6;-7.2;-8.7;0;637;2.97;1118.5;559;;
2;3574450;7074350;Valtimo;2060;19611113;1961;11;13;3575000;7075000;-6.6;-6.5;-8.5;2;596;3.14;1118.5;561;;
2;3574450;7074350;Valtimo;2060;19611114;1961;11;14;3575000;7075000;-3.9;-2;-6.9;3;599;4.27;1118.5;564;;
2;3574450;7074350;Valtimo;2060;19611115;1961;11;15;3575000;7075000;0.1;3;-4.8;2;515;6.06;1118.5;566;;
2;3574450;7074350;Valtimo;2060;19611116;1961;11;16;3575000;7075000;0.5;2.6;-1.6;2;717;5.39;1118.5;568;;
2;3574450;7074350;Valtimo;2060;19611117;1961;11;17;3575000;7075000;-2.1;1.3;-5.6;0;642;5.2;1118.5;568;;
2;3574450;7074350;Valtimo;2060;19611118;1961;11;18;3575000;7075000;-5.4;-3.6;-7.7;0;495;3.81;1118.5;568;;
2;3574450;7074350;Valtimo;2060;19611119;1961;11;19;3575000;7075000;-7.8;-4.4;-13.7;0;742;3.19;1118.5;568;;
2;3574450;7074350;Valtimo;2060;19611120;1961;11;20;3575000;7075000;-3.7;1.4;-16.9;1;428;5.05;1118.5;569;;
2;3574450;7074350;Valtimo;2060;19611121;1961;11;21;3575000;7075000;2;2.7;-0.5;2;476;6.23;1118.5;571;;
2;3574450;7074350;Valtimo;2060;19611122;1961;11;22;3575000;7075000;0.5;4.8;-2.2;0;424;6.02;1118.5;571;;
2;3574450;7074350;Valtimo;2060;19611123;1961;11;23;3575000;7075000;-1.6;-1.2;-2.9;1;387;5.23;1118.5;572;;
2;3574450;7074350;Valtimo;2060;19611124;1961;11;24;3575000;7075000;0;1;-2.3;1;344;6.09;1118.5;573;;
2;3574450;7074350;Valtimo;2060;19611125;1961;11;25;3575000;7075000;0.7;0.9;-0.2;1;307;6.27;1118.5;574;;
2;3574450;7074350;Valtimo;2060;19611126;1961;11;26;3575000;7075000;0.8;2.2;-0.4;5;300;6.5;1118.5;579;;
2;3574450;7074350;Valtimo;2060;19611127;1961;11;27;3575000;7075000;-1.6;0.7;-2.5;0;305;4.95;1118.5;579;;
2;3574450;7074350;Valtimo;2060;19611128;1961;11;28;3575000;7075000;-4.8;-2.1;-4.9;2;276;4.16;1118.5;581;;
2;3574450;7074350;Valtimo;2060;19611129;1961;11;29;3575000;7075000;-6.8;-4.7;-10.7;1;276;3.35;1118.5;582;;
2;3574450;7074350;Valtimo;2060;19611130;1961;11;30;3575000;7075000;-4.9;-2.4;-8.7;4;239;4.19;1118.5;586;;
2;3574450;7074350;Valtimo;2060;19611201;1961;12;1;3575000;7075000;-4.1;-2.9;-5;0;217;4.63;1118.5;586;;
2;3574450;7074350;Valtimo;2060;19611202;1961;12;2;3575000;7075000;-7.1;-4;-10.4;0;217;3.46;1118.5;586;;
2;3574450;7074350;Valtimo;2060;19611203;1961;12;3;3575000;7075000;-9.8;-7.1;-15;0;219;2.54;1118.5;586;;
2;3574450;7074350;Valtimo;2060;19611204;1961;12;4;3575000;7075000;-9.2;-6.6;-13.7;1;186;3.26;1118.5;587;;
2;3574450;7074350;Valtimo;2060;19611205;1961;12;5;3575000;7075000;-8.2;-6.5;-11.4;3;198;2.51;1118.5;590;;
2;3574450;7074350;Valtimo;2060;19611206;1961;12;6;3575000;7075000;-2.4;0.7;-8.7;6;192;5.18;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611207;1961;12;7;3575000;7075000;-1.6;-0.1;-2.1;0;146;5.36;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611208;1961;12;8;3575000;7075000;-4.2;-1.7;-6.1;0;122;4.53;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611209;1961;12;9;3575000;7075000;-6.7;-4;-8.3;0;136;3.7;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611210;1961;12;10;3575000;7075000;-9.7;-6.3;-9.7;0;136;3.12;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611211;1961;12;11;3575000;7075000;-14.6;-9;-18.1;0;156;1.92;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611212;1961;12;12;3575000;7075000;-15.2;-10.1;-22;0;141;1.75;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611213;1961;12;13;3575000;7075000;-21.2;-14.1;-25;0;171;1.15;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611214;1961;12;14;3575000;7075000;-25.5;-23.5;-28.7;0;161;0.77;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611215;1961;12;15;3575000;7075000;-21.7;-21;-28.5;0;157;1.12;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611216;1961;12;16;3575000;7075000;-10;-5.6;-24.6;0;109;3.06;1118.5;596;;
2;3574450;7074350;Valtimo;2060;19611217;1961;12;17;3575000;7075000;-1.4;0;-5.5;1;107;5.7;1118.5;597;;
2;3574450;7074350;Valtimo;2060;19611218;1961;12;18;3575000;7075000;0.1;2.1;-1.1;1;112;5.92;1118.5;598;;
2;3574450;7074350;Valtimo;2060;19611219;1961;12;19;3575000;7075000;-4;0.8;-5.8;0;146;3.96;1118.5;598;;
2;3574450;7074350;Valtimo;2060;19611220;1961;12;20;3575000;7075000;-6.9;-4.4;-8.9;0;125;3.22;1118.5;598;;
2;3574450;7074350;Valtimo;2060;19611221;1961;12;21;3575000;7075000;-10;-6.1;-13.6;0;124;2.37;1118.5;598;;
2;3574450;7074350;Valtimo;2060;19611222;1961;12;22;3575000;7075000;-12.3;-8.8;-13.1;0;121;2.45;1118.5;598;;
2;3574450;7074350;Valtimo;2060;19611223;1961;12;23;3575000;7075000;-19.1;-12.5;-25.2;0;149;1.22;1118.5;598;;
2;3574450;7074350;Valtimo;2060;19611224;1961;12;24;3575000;7075000;-14.6;-11.1;-26.5;2;109;1.98;1118.5;600;;
2;3574450;7074350;Valtimo;2060;19611225;1961;12;25;3575000;7075000;-13.7;-10.6;-16.3;1;113;2.13;1118.5;601;;
2;3574450;7074350;Valtimo;2060;19611226;1961;12;26;3575000;7075000;-20.7;-15.6;-25.3;0;132;1.2;1118.5;601;;
2;3574450;7074350;Valtimo;2060;19611227;1961;12;27;3575000;7075000;-18.5;-16.6;-28.7;1;146;1.26;1118.5;602;;
2;3574450;7074350;Valtimo;2060;19611228;1961;12;28;3575000;7075000;-6.2;-3.2;-16.4;0;113;3.85;1118.5;602;;
2;3574450;7074350;Valtimo;2060;19611229;1961;12;29;3575000;7075000;-8.2;-3.2;-11.6;1;127;2.59;1118.5;603;;
2;3574450;7074350;Valtimo;2060;19611230;1961;12;30;3575000;7075000;-6.8;-4.4;-11.8;1;127;3.66;1118.5;604;;
2;3574450;7074350;Valtimo;2060;19611231;1961;12;31;3575000;7075000;-4.7;-3.9;-6.7;8;134;4.21;1118.5;612;;
2;3574450;7074350;Valtimo;2060;19620101;1962;1;1;3575000;7075000;-7.1;0.9;-13.5;0;141;3.83;0;0;;
2;3574450;7074350;Valtimo;2060;19620102;1962;1;2;3575000;7075000;-12.8;-11;-17.3;0;160;1.75;0;0;;
2;3574450;7074350;Valtimo;2060;19620103;1962;1;3;3575000;7075000;-9.7;-8.4;-18.4;0;160;2.64;0;0;;
2;3574450;7074350;Valtimo;2060;19620104;1962;1;4;3575000;7075000;-4.9;-2.4;-10.1;3;193;4.17;0;3;;
2;3574450;7074350;Valtimo;2060;19620105;1962;1;5;3575000;7075000;-2.5;-1.3;-4.9;8;180;4.63;0;11;;
2;3574450;7074350;Valtimo;2060;19620106;1962;1;6;3575000;7075000;-7;-1.1;-10.5;0;196;3.48;0;11;;
2;3574450;7074350;Valtimo;2060;19620107;1962;1;7;3575000;7075000;-15.8;-10.2;-25.3;0;288;1.34;0;11;;
2;3574450;7074350;Valtimo;2060;19620108;1962;1;8;3575000;7075000;-8.2;-1.4;-23.8;0;211;3.59;0;11;;
2;3574450;7074350;Valtimo;2060;19620109;1962;1;9;3575000;7075000;-1.5;-0.6;-3.9;1;238;5.18;0;12;;
2;3574450;7074350;Valtimo;2060;19620110;1962;1;10;3575000;7075000;-0.1;0.6;-1.5;1;247;5.91;0;13;;
2;3574450;7074350;Valtimo;2060;19620111;1962;1;11;3575000;7075000;-1.7;0.8;-3.8;4;253;5.23;0;17;;
2;3574450;7074350;Valtimo;2060;19620112;1962;1;12;3575000;7075000;-1.1;1.4;-4.7;4;277;5.21;0;21;;
2;3574450;7074350;Valtimo;2060;19620113;1962;1;13;3575000;7075000;0.7;2.2;-0.5;5;312;5.79;0;26;;
2;3574450;7074350;Valtimo;2060;19620114;1962;1;14;3575000;7075000;-0.7;0.3;-1.1;3;289;5.74;0;29;;
2;3574450;7074350;Valtimo;2060;19620115;1962;1;15;3575000;7075000;-6.9;-0.1;-9.1;1;347;4.01;0;30;;
2;3574450;7074350;Valtimo;2060;19620116;1962;1;16;3575000;7075000;-11.1;-8.7;-19.1;3;488;1.94;0;33;;
2;3574450;7074350;Valtimo;2060;19620117;1962;1;17;3575000;7075000;-3.4;0.7;-13.9;1;365;4.72;0;34;;
2;3574450;7074350;Valtimo;2060;19620118;1962;1;18;3575000;7075000;-2.3;0.1;-7;7;381;4.5;0;41;;
2;3574450;7074350;Valtimo;2060;19620119;1962;1;19;3575000;7075000;-0.9;1.9;-4.6;2;401;5.35;0;43;;
2;3574450;7074350;Valtimo;2060;19620120;1962;1;20;3575000;7075000;-7.4;-1.8;-8.2;0;458;4.01;0;43;;
2;3574450;7074350;Valtimo;2060;19620121;1962;1;21;3575000;7075000;-18.1;-7.7;-23.7;0;545;1.56;0;43;;
2;3574450;7074350;Valtimo;2060;19620122;1962;1;22;3575000;7075000;-21.7;-16.5;-28.3;0;727;0.92;0;43;;
2;3574450;7074350;Valtimo;2060;19620123;1962;1;23;3575000;7075000;-14.3;-10.7;-26.6;1;531;1.81;0;44;;
2;3574450;7074350;Valtimo;2060;19620124;1962;1;24;3575000;7075000;-10.8;-10.3;-11.5;0;606;2.35;0;44;;
2;3574450;7074350;Valtimo;2060;19620125;1962;1;25;3575000;7075000;-11.1;-9.6;-12.4;0;589;2.25;0;44;;
2;3574450;7074350;Valtimo;2060;19620126;1962;1;26;3575000;7075000;-11.9;-9.6;-13.7;2;645;2.05;0;46;;
2;3574450;7074350;Valtimo;2060;19620127;1962;1;27;3575000;7075000;-13.7;-11.5;-14.5;0;787;1.84;0;46;;
2;3574450;7074350;Valtimo;2060;19620128;1962;1;28;3575000;7075000;-18.4;-13.4;-19;0;981;1.24;0;46;;
2;3574450;7074350;Valtimo;2060;19620129;1962;1;29;3575000;7075000;-21.9;-17.4;-30.4;0;1049;0.83;0;46;;
2;3574450;7074350;Valtimo;2060;19620130;1962;1;30;3575000;7075000;-11.7;-7.1;-26.5;0;849;2.36;0;46;;
2;3574450;7074350;Valtimo;2060;19620131;1962;1;31;3575000;7075000;-5.2;-3.5;-7.8;0;891;3.52;0;46;;
2;3574450;7074350;Valtimo;2060;19620201;1962;2;1;3575000;7075000;-3.9;-2.6;-5.1;0;877;3.62;0;46;;
2;3574450;7074350;Valtimo;2060;19620202;1962;2;2;3575000;7075000;-6.8;-3.3;-8.8;1;879;3.32;0;47;;
2;3574450;7074350;Valtimo;2060;19620203;1962;2;3;3575000;7075000;-5.8;-4.2;-8.3;0;774;3.99;0;47;;
2;3574450;7074350;Valtimo;2060;19620204;1962;2;4;3575000;7075000;-3.7;-1.9;-6;2;855;4.43;0;49;;
2;3574450;7074350;Valtimo;2060;19620205;1962;2;5;3575000;7075000;-3.6;-2.1;-6;1;1001;4.23;0;50;;
2;3574450;7074350;Valtimo;2060;19620206;1962;2;6;3575000;7075000;-3.2;-1.4;-6.8;0;901;4.56;0;50;;
2;3574450;7074350;Valtimo;2060;19620207;1962;2;7;3575000;7075000;-3;-2.7;-4.7;3;954;4.23;0;53;;
2;3574450;7074350;Valtimo;2060;19620208;1962;2;8;3575000;7075000;-1.5;0.1;-4.1;5;998;5.74;0;58;;
2;3574450;7074350;Valtimo;2060;19620209;1962;2;9;3575000;7075000;-3.2;0.2;-5.7;0;1386;4.06;0;58;;
2;3574450;7074350;Valtimo;2060;19620210;1962;2;10;3575000;7075000;-1.2;0.7;-6.4;0;1100;5.46;0;58;;
2;3574450;7074350;Valtimo;2060;19620211;1962;2;11;3575000;7075000;-2.3;0.9;-3.2;0;1185;5.01;0;58;;
